"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2016-09-24","全绊眠(老馆)","15645","22809600","23388","-33.1","72462525","-68.5","21274","-26.5","60913619","-62.6"
"2016-09-23","全绊眠(老馆)","19862","30819300","19888","-0.1","63634400","-51.6","24044","-17.4","66368861","-53.6"
"2016-09-22","全绊眠(老馆)","29263","57186100","20770","40.9","61872900","-7.6","25719","13.8","69607969","-17.8"
"2016-09-21","全绊眠(老馆)","16837","46915800","28973","-41.9","72643500","-35.4","25823","-34.8","71679898","-34.5"
"2016-09-20","全绊眠(老馆)","17424","60063000",,"0.0",,"0.0","25214","-30.9","64480258","-6.9"
"2016-09-19","全绊眠(老馆)","18769","54977500","17025","10.2","40967600","34.2","24537","-23.5","63261478","-13.1"
"2016-09-18","全绊眠(老馆)",,,"18532","0.0","39870650","0.0","22738","0.0","60158244","0.0"
"2016-09-17","全绊眠(老馆)",,,"21571","0.0","43141700","0.0","23118","0.0","60803302","0.0"
"2016-09-16","全绊眠(老馆)",,,"24627","0.0","49573600","0.0","25408","0.0","67116909","0.0"
"2016-09-15","全绊眠(老馆)",,,"22019","0.0","43532250","0.0","28985","0.0","77357969","0.0"
"2016-09-14","全绊眠(老馆)","6376","13225500","27114","-76.5","52491000","-74.8","29273","-78.2","80201952","-83.5"
"2016-09-13","全绊眠(老馆)","14251","38952950",,"0.0",,"0.0","30541","-53.3","83107554","-53.1"
"2016-09-12","全绊眠(老馆)","30496","62188700","31203","-2.3","58559700","6.2","31038","-1.7","85157856","-27.0"
"2016-09-11","全绊眠(老馆)",,,"39043","0.0","85448350","0.0","30360","0.0","87852012","0.0"
"2016-09-10","全绊眠(老馆)","21805","39089000","41858","-47.9","98545400","-60.3","28665","-23.9","88394952","-55.8"
"2016-09-09","全绊眠(老馆)","24191","43871225","33641","-28.1","77330350","-43.3","28279","-14.5","89681229","-51.1"
"2016-09-08","全绊眠(老馆)","26812","46853025","24827","8.0","50929775","-8.0","28083","-4.5","86954649","-46.1"
"2016-09-07","全绊眠(老馆)","28264","47185500","30968","-8.7","54053600","-12.7","28310","-0.2","85944260","-45.1"
"2016-09-06","全绊眠(老馆)","32259","53647600",,"0.0",,"0.0","29997","7.5","92777095","-42.2"
"2016-09-05","全绊眠(老馆)","34762","61289300","32285","7.7","49788500","23.1","32898","5.7","96654060","-36.6"
"2016-09-04","全绊眠(老馆)",,,"45272","0.0","68131400","0.0","36827","0.0","103612793","0.0"
"2016-09-03","全绊眠(老馆)","27712","52622600","50094","-44.7","76773200","-31.5","43654","-36.5","113637306","-53.7"
"2016-09-02","全绊眠(老馆)","23191","50212000","58910","-60.6","90257450","-44.4","47861","-51.5","130241574","-61.4"
"2016-09-01","全绊眠(老馆)","23632","54188800","87029","-72.8","140967050","-61.6","47330","-50.1","139367174","-61.1"
"2016-08-31","全绊眠(老馆)","36855","73782900","101349","-63.6","186916500","-60.5","44514","-17.2","134724450","-45.2"
"2016-08-30","全绊眠(老馆)","41564","84790800",,"0.0",,"0.0","45321","-8.3","124945975","-32.1"
"2016-08-29","全绊眠(老馆)","41158","76506600","90942","-54.7","192819400","-60.3","49441","-16.8","119386202","-35.9"
"2016-08-28","全绊眠(老馆)",,,"71532","0.0","154970900","0.0","53693","0.0","127447440","0.0"
"2016-08-27","全绊眠(老馆)","36989","57354450","49363","-25.1","103265800","-44.5","54809","-32.5","130279301","-56.0"
"2016-08-26","全绊眠(老馆)","56539","86522450","24311","132.6","43999050","96.6","55459","1.9","127916389","-32.4"
"2016-08-25","全绊眠(老馆)","68896","116657300","66943","2.9","105786400","10.3","53067","29.8","118723455","-1.7"
"2016-08-24","全绊眠(老馆)","71085","121261100","88437","-19.6","145472350","-16.6","49680","43.1","108817207","11.4"
"2016-08-23","全绊眠(老馆)","84544","141963800",,"0.0",,"0.0","51350","64.6","113946646","24.6"
"2016-08-22","全绊眠(老馆)","100164","170345750","50903","96.8","86393200","97.2","54428","84.0","124752578","36.5"
"2016-08-21","全绊眠(老馆)",,,"74952","0.0","121836250","0.0","59295","0.0","125750718","0.0"
"2016-08-20","全绊眠(老馆)","91370","165701750","86572","5.5","150876150","9.8","65458","39.6","131899634","25.6"
"2016-08-19","全绊眠(老馆)","84671","152349700","117046","-27.7","219546852","-30.6","68357","23.9","143117284","6.5"
"2016-08-18","全绊眠(老馆)","78381","127751900","130871","-40.1","249130650","-48.7","66583","17.7","152474069","-16.2"
"2016-08-17","全绊眠(老馆)","102039","150663800","147638","-30.9","317642380","-52.6","65024","56.9","154151234","-2.3"
"2016-08-16","全绊眠(老馆)","105554","152810900",,"0.0",,"0.0","65725","60.6","156798399","-2.5"
"2016-08-15","全绊眠(老馆)","133119","222467450","84458","57.6","205419450","8.3","66608","99.9","162648833","36.8"
"2016-08-14","全绊眠(老馆)",,,"79179","0.0","193849800","0.0","67028","0.0","167639418","0.0"
"2016-08-13","全绊眠(老馆)","126516","224659500","66914","89.1","147835000","52.0","70680","79.0","168852964","33.1"
"2016-08-12","全绊眠(老馆)","125647","244490200","75513","66.4","135989980","79.8","72587","73.1","170524114","43.4"
"2016-08-11","全绊眠(老馆)","135411","279299220","123724","9.4","229361250","21.8","75348","79.7","167560939","66.7"
"2016-08-10","全绊眠(老馆)","124343","275555400","111864","11.2","264107600","4.3","74341","67.3","167014521","65.0"
"2016-08-09","全绊眠(老馆)","101141","220863410",,"0.0",,"0.0","74148","36.4","171951604","28.4"
"2016-08-08","全绊眠(老馆)","93732","194710200","83567","12.2","218111150","-10.7","68551","36.7","159589506","22.0"
"2016-08-07","全绊眠(老馆)",,,"84315","0.0","211356500","0.0","60443","0.0","143302089","0.0"
"2016-08-06","全绊眠(老馆)","33721","63766000","66831","-49.5","157207900","-59.4","49363","-31.7","124584631","-48.8"
"2016-08-05","全绊眠(老馆)","62831","114605800","68046","-7.7","158725450","-27.8","38871","61.6","102957842","11.3"
"2016-08-04","全绊眠(老馆)","64001","113883450","54747","16.9","128161100","-11.1","31933","100.4","81623682","39.5"
"2016-08-03","全绊眠(老馆)","76327","131695900","46790","63.1","109455200","20.3","29232","161.1","67573257","94.9"
"2016-08-02","全绊眠(老馆)","81186","146736600",,"0.0",,"0.0","29965","170.9","62370517","135.3"
"2016-08-01","全绊眠(老馆)","60350","115948180","16293","270.4","32474000","257.0","30016","101.1","59684151","94.3"
"2016-07-31","全绊眠(老馆)",,,"40076","0.0","83572950","0.0","32608","0.0","62799363","0.0"
"2016-07-30","全绊眠(老馆)","36969","71409460","28672","28.9","62148350","14.9","34476","7.2","66710077","7.0"
"2016-07-29","全绊眠(老馆)","31521","69415170","36959","-14.7","72820030","-4.7","35268","-10.6","69449174","0.0"
"2016-07-28","全绊眠(老馆)","28302","61406130","36920","-23.3","78006430","-21.3","31868","-11.2","64778081","-5.2"
"2016-07-27","全绊眠(老馆)","28616","65969680","31799","-10.0","74934430","-12.0","27892","2.6","61306945","7.6"
"2016-07-26","全绊眠(老馆)","32883","73612800",,"0.0",,"0.0","23990","37.1","58875516","25.0"
"2016-07-25","全绊眠(老馆)","27934","62812950","20271","37.8","49217800","27.6","22778","22.6","58707339","7.0"
"2016-07-24","全绊眠(老馆)",,,"22247","0.0","55687900","0.0","22172","0.0","56740649","0.0"
"2016-07-23","全绊眠(老馆)","19418","41870200","28783","-32.5","74149100","-43.5","23126","-16.0","61509501","-31.9"
"2016-07-22","全绊眠(老馆)","18516","37327000","21782","-15.0","63721930","-41.4","22688","-18.4","62218226","-40.0"
"2016-07-21","全绊眠(老馆)","29820","54027500","29144","2.3","78279890","-31.0","23451","27.2","63157665","-14.5"
"2016-07-20","全绊眠(老馆)","25894","52720425","23796","8.8","62337000","-15.4","24443","5.9","64596467","-18.4"
"2016-07-19","全绊眠(老馆)","29846","59209325",,"0.0",,"0.0","24881","20.0","65195063","-9.2"
"2016-07-18","全绊眠(老馆)","32175","62785125","30416","5.8","68334900","-8.1","25149","27.9","65107000","-3.6"
"2016-07-17","全绊眠(老馆)",,,"24570","0.0","55846690","0.0","24949","0.0","64833198","0.0"
"2016-07-16","全绊眠(老馆)","31348","59584750","35695","-12.2","84987550","-29.9","25330","23.8","67835732","-12.2"
"2016-07-15","全绊眠(老馆)","18987","47661450","25836","-26.5","69438850","-31.4","24722","-23.2","68868431","-30.8"
"2016-07-14","全绊眠(老馆)","29819","72228550","25463","17.1","74418180","-2.9","24286","22.8","69749846","3.6"
"2016-07-13","全绊眠(老馆)","18281","55280000","29199","-37.4","86924180","-36.4","23417","-21.9","68657907","-19.5"
"2016-07-12","全绊眠(老馆)","24606","55458400",,"0.0",,"0.0","23103","6.5","67374668","-17.7"
"2016-07-11","全绊眠(老馆)","22520","49718190","32001","-29.6","96976630","-48.7","23205","-3.0","66878052","-25.7"
"2016-07-10","全绊眠(老馆)",,,"19508","0.0","63264200","0.0","23855","0.0","66437236","0.0"
"2016-07-09","全绊眠(老馆)","16063","34641500","24812","-35.3","84380150","-58.9","24898","-35.5","69193730","-49.9"
"2016-07-08","全绊眠(老馆)","17039","38812425","21698","-21.5","77591100","-50.0","25247","-32.5","71351489","-45.6"
"2016-07-07","全绊眠(老馆)","26238","61928600","24361","7.7","86076300","-28.1","25882","1.4","74147014","-16.5"
"2016-07-06","全绊眠(老馆)","19661","50849400","25416","-22.6","91640690","-44.5","25252","-22.1","73596738","-30.9"
"2016-07-05","全绊眠(老馆)","20101","59099000",,"0.0",,"0.0","24541","-18.1","72954388","-19.0"
"2016-07-04","全绊眠(老馆)","20489","62880000","21683","-5.5","76236180","-17.5","22674","-9.6","68633343","-8.4"
"2016-07-03","全绊眠(老馆)",,,"16745","0.0","62507160","0.0","21497","0.0","64825481","0.0"
"2016-07-02","全绊眠(老馆)","18712","46776650","17987","4.0","63848700","-26.7","22197","-15.7","65682374","-28.8"
"2016-07-01","全绊眠(老馆)","15383","38871025","16250","-5.3","61657330","-37.0","22594","-31.9","71267249","-45.5"
"2016-06-30","全绊眠(老馆)","21529","51904400","20590","4.6","87618650","-40.8","22212","-3.1","75636363","-31.4"
"2016-06-29","全绊眠(老馆)","16485","40370100","25718","-35.9","139396600","-71.0","20730","-20.5","79106333","-49.0"
"2016-06-28","全绊眠(老馆)","21079","51351540",,"0.0",,"0.0","19733","6.8","78917411","-34.9"
"2016-06-27","全绊眠(老馆)","27069","70543050","14618","85.2","90864600","-22.4","18831","43.7","75577438","-6.7"
"2016-06-26","全绊眠(老馆)",,,"12608","0.0","63137500","0.0","18346","0.0","70923120","0.0"
"2016-06-25","全绊眠(老馆)","19809","50249650","9983","98.4","39859100","26.1","18656","6.2","68485144","-26.6"
"2016-06-24","全绊眠(老馆)","18977","46338450","15563","21.9","54646680","-15.2","19028","-0.3","70734114","-34.5"
"2016-06-23","全绊眠(老馆)","18224","45433400","17837","2.2","62359530","-27.1","18778","-3.0","71567347","-36.5"
"2016-06-22","全绊眠(老馆)","24508","61922250","29051","-15.6","102212850","-39.4","19206","27.6","73753752","-16.0"
"2016-06-21","全绊眠(老馆)","27376","72264750",,"0.0",,"0.0","18675","46.6","71359245","1.3"
"2016-06-20","全绊眠(老馆)","23858","63767145","15897","50.1","61750100","3.3","18098","31.8","66425870","-4.0"
"2016-06-19","全绊眠(老馆)",,,"15358","0.0","59898068","0.0","17890","0.0","63090417","0.0"
"2016-06-18","全绊眠(老馆)","20647","53673540","14297","44.4","52347880","2.5","17873","15.5","63189310","-15.1"
"2016-06-17","全绊眠(老馆)","21920","62181950","17897","22.5","63195750","-1.6","18205","20.4","65712910","-5.4"
"2016-06-16","全绊眠(老馆)","16453","45995600","19090","-13.8","72509950","-36.6","18107","-9.1","66018519","-30.3"
"2016-06-15","全绊眠(老馆)","15638","47083950","25042","-37.6","101318250","-53.5","18403","-15.0","67904354","-30.7"
"2016-06-14","全绊眠(老馆)","17173","47587175",,"0.0",,"0.0","17684","-2.9","66756744","-28.7"
"2016-06-13","全绊眠(老馆)","24688","66378400","14762","67.2","70149300","-5.4","17322","42.5","65941102","0.7"
"2016-06-12","全绊眠(老馆)",,,"11290","0.0","57384750","0.0","17057","0.0","67695382","0.0"
"2016-06-11","全绊眠(老馆)","17680","50042950","11560","52.9","63251750","-20.9","16873","4.8","69461105","-28.0"
"2016-06-10","全绊眠(老馆)","21819","76477950","14033","55.5","82704450","-7.5","16701","30.6","71330215","7.2"
"2016-06-09","全绊眠(老馆)","19429","82669150","11845","64.0","81025550","2.0","16091","20.7","70094239","17.9"
"2016-06-08","全绊眠(老馆)","18384","94956900","14287","28.7","105679950","-10.1","15263","20.4","64526469","47.2"
"2016-06-07","全绊眠(老馆)","12849","57280720",,"0.0",,"0.0","14657","-12.3","59122930","-3.1"
"2016-06-06","全绊眠(老馆)","15063","56434400","13807","9.1","102008600","-44.7","14950","0.8","58102208","-2.9"
"2016-06-05","全绊眠(老馆)",,,"8655","0.0","74057930","0.0","15941","0.0","60521922","0.0"
"2016-06-04","全绊眠(老馆)","15398","49615500","7714","99.6","62925300","-21.2","16250","-5.2","62335957","-20.4"
"2016-06-03","全绊眠(老馆)","14994","50253550","12302","21.9","73671150","-31.8","16053","-6.6","62005964","-19.0"
"2016-06-02","全绊眠(老馆)","14430","45551250","13604","6.1","90039450","-49.4","15965","-9.6","61007192","-25.3"
"2016-06-01","全绊眠(老馆)","14006","43697450","18095","-22.6","136105550","-67.9","15890","-11.9","56815396","-23.1"
"2016-05-31","全绊眠(老馆)","17593","51497050",,"0.0",,"0.0","14836","18.6","52428875","-1.8"
"2016-05-30","全绊眠(老馆)","21133","60633210","9347","126.1","71293900","-15.0","14858","42.2","53382955","13.6"
"2016-05-29","全绊眠(老馆)",,,"10515","0.0","62004522","0.0","14928","0.0","55438993","0.0"
"2016-05-28","全绊眠(老馆)","16114","46264550","11855","35.9","65860450","-29.8","15210","5.9","56498720","-18.1"
"2016-05-27","全绊眠(老馆)","16922","52662250","9356","80.9","54972400","-4.2","15073","12.3","56373035","-6.6"
"2016-05-26","全绊眠(老馆)","19746","68212150","11532","71.2","65007500","4.9","15221","29.7","56539648","20.6"
"2016-05-25","全绊眠(老馆)","14557","55119450","16614","-12.4","93339700","-40.9","14666","-0.7","52782695","4.4"
"2016-05-24","全绊眠(老馆)","12537","41340600",,"0.0",,"0.0","14251","-12.0","51793598","-20.2"
"2016-05-23","全绊眠(老馆)","16094","45467350","12246","31.4","55871071","-18.6","14409","11.7","51325432","-11.4"
"2016-05-22","全绊眠(老馆)",,,"9300","0.0","31891950","0.0","13667","0.0","48322080","0.0"
"2016-05-21","全绊眠(老馆)","15752","46623200","12899","22.1","42866950","8.8","13322","18.2","44670728","4.4"
"2016-05-20","全绊眠(老馆)","10537","33316050","12904","-18.3","44547750","-25.2","13415","-21.5","42658498","-21.9"
"2016-05-19","全绊眠(老馆)","11128","32784100","14358","-22.5","47461600","-30.9","13647","-18.5","42338990","-22.6"
"2016-05-18","全绊眠(老馆)","16981","54352800","18225","-6.8","58139300","-6.5","13902","22.1","40298517","34.9"
"2016-05-17","全绊眠(老馆)","15869","51901657",,"0.0",,"0.0","14020","13.2","40403495","28.5"
"2016-05-16","全绊眠(老馆)","13392","38982300","11050","21.2","37478950","4.0","13764","-2.7","40095840","-2.8"
"2016-05-15","全绊眠(老馆)",,,"8248","0.0","27499200","0.0","13547","0.0","39344873","0.0"
"2016-05-14","全绊眠(老馆)","13009","38874750","11034","17.9","33370500","16.5","13446","-3.3","41500557","-6.3"
"2016-05-13","全绊眠(老馆)","13627","43817700","9891","37.8","32888050","33.2","12941","5.3","43300283","1.2"
"2016-05-12","全绊眠(老馆)","13243","47156300","11950","10.8","42728690","10.4","12299","7.7","44219458","6.6"
"2016-05-11","全绊眠(老馆)","12445","50113825","19738","-36.9","81997700","-38.9","11950","4.1","43684930","14.7"
"2016-05-10","全绊眠(老馆)","12879","49888190",,"0.0",,"0.0","11734","9.8","45046944","10.7"
"2016-05-09","全绊眠(老馆)","14819","51626200","10300","43.9","50389900","2.5","11340","30.7","47268412","9.2"
"2016-05-08","全绊眠(老馆)",,,"8482","0.0","44688950","0.0","10559","0.0","47285365","0.0"
"2016-05-07","全绊眠(老馆)","10519","35815500","7745","35.8","35572950","0.7","10569","-0.5","50204244","-28.7"
"2016-05-06","全绊眠(老馆)","10589","34760550","8729","21.3","41812000","-16.9","9754","8.6","49194987","-29.3"
"2016-05-05","全绊眠(老馆)","11120","35751450","12375","-10.1","71382300","-49.9","9619","15.6","48856915","-26.8"
"2016-05-04","全绊眠(老馆)","11249","35867870","11506","-2.2","78239700","-54.2","9649","16.6","49969214","-28.2"
"2016-05-03","全绊眠(老馆)","11580","34639800",,"0.0",,"0.0","9006","28.6","49364074","-29.8"
"2016-05-02","全绊眠(老馆)","14721","44939840","4354","238.1","23454500","91.6","8175","80.1","46491161","-3.3"
"2016-05-01","全绊眠(老馆)",,,"3507","0.0","19410600","0.0","8115","0.0","44918134","0.0"
"2016-04-30","全绊眠(老馆)","11027","33638850","8186","34.7","47347940","-29.0","7904","39.5","43698174","-23.0"
"2016-04-29","全绊眠(老馆)","8275","26834100","8554","-3.3","63585650","-57.8","7727","7.1","47804834","-43.9"
"2016-04-28","全绊眠(老馆)","12462","40540200","5566","123.9","50546600","-19.8","8036","55.1","53100284","-23.7"
"2016-04-27","全绊眠(老馆)","13869","49797175","9777","41.9","91699300","-45.7","7998","73.4","56669175","-12.1"
"2016-04-26","全绊眠(老馆)","10376","39689250",,"0.0",,"0.0","7561","37.2","60542633","-34.4"
"2016-04-25","全绊眠(老馆)","12299","45005550","5758","113.6","56455300","-20.3","7479","64.4","65918997","-31.7"
"2016-04-24","全绊眠(老馆)",,,"5359","0.0","54940450","0.0","7743","0.0","72496540","0.0"
"2016-04-23","全绊眠(老馆)","8461","29603500","6574","28.7","68749900","-56.9","7641","10.7","77894053","-62.0"
"2016-04-22","全绊眠(老馆)","7259","25272000","8506","-14.7","105092500","-76.0","7447","-2.5","79363420","-68.2"
"2016-04-21","全绊眠(老馆)","9585","36046150","7704","24.4","121106700","-70.2","7039","36.2","78840793","-54.3"
"2016-04-20","全绊眠(老馆)","10956","44135050","7782","40.8","130892550","-66.3","6849","60.0","76070797","-42.0"
"2016-04-19","全绊眠(老馆)","10433","44753550",,"0.0",,"0.0","6630","57.4","75466485","-40.7"
"2016-04-18","全绊眠(老馆)","14203","70474500","3051","365.5","44955400","56.8","6618","114.6","74745530","-5.7"
"2016-04-17","全绊眠(老馆)",,,"4151","0.0","47073453","0.0","6500","0.0","72599883","0.0"
"2016-04-16","全绊眠(老馆)","10838","57389650","7837","38.3","99290750","-42.2","6248","73.5","72495770","-20.8"
"2016-04-15","全绊眠(老馆)","8167","45740650","8904","-8.3","149661250","-69.4","6528","25.1","76344544","-40.1"
"2016-04-14","全绊眠(老馆)","7669","43436250","4966","54.4","97607100","-55.5","6612","16.0","79686515","-45.5"
"2016-04-13","全绊眠(老馆)","8727","50477900","6199","40.8","111664950","-54.8","6280","39.0","77560898","-34.9"
"2016-04-12","全绊眠(老馆)","8799","56144850",,"0.0",,"0.0","5840","50.7","73346077","-23.5"
"2016-04-11","全绊眠(老馆)","12353","80002750","4522","173.2","73715200","8.5","5926","108.5","72360297","10.6"
"2016-04-10","全绊眠(老馆)",,,"5885","0.0","94774653","0.0","5684","0.0","64374992","0.0"
"2016-04-09","全绊眠(老馆)","7239","47934900","3931","84.2","58173300","-17.6","5342","35.5","56468594","-15.1"
"2016-04-08","全绊眠(老馆)","7762","54619100","3911","98.5","49786800","9.7","5713","35.9","63625420","-14.2"
"2016-04-07","全绊眠(老馆)","7861","59301650","5077","54.8","59464750","-0.3","6298","24.8","68651705","-13.6"
"2016-04-06","全绊眠(老馆)","7909","63801750","9264","-14.6","108213300","-41.0","6306","25.4","68551602","-6.9"
"2016-04-05","全绊眠(老馆)","7079","50116650",,"0.0",,"0.0","6412","10.4","65967358","-24.0"
"2016-04-04","全绊眠(老馆)","9804","66722150","6885","42.4","84844500","-21.4","6488","51.1","64647368","3.2"
"2016-04-03","全绊眠(老馆)",,,"7156","0.0","88912900","0.0","6002","0.0","65223433","0.0"
"2016-04-02","全绊眠(老馆)","8040","48487050","4427","81.6","61027450","-20.5","6072","32.4","64437052","-24.8"
"2016-04-01","全绊眠(老馆)","8503","53159600","6425","32.3","80851750","-34.3","6494","30.9","66672898","-20.3"
"2016-03-31","全绊眠(老馆)","8355","55160350","5935","40.8","73386830","-24.8","6508","28.4","64863999","-15.0"
"2016-03-30","全绊眠(老馆)","9598","64381300","8679","10.6","101423967","-36.5","6487","48.0","61390222","4.9"
"2016-03-29","全绊眠(老馆)","6975","42318050",,"0.0",,"0.0","6147","13.5","60138548","-29.6"
"2016-03-28","全绊眠(老馆)","9791","53744750","4373","123.9","48355450","11.1","6136","59.6","60677427","-11.4"
"2016-03-27","全绊眠(老馆)",,,"5349","0.0","55845500","0.0","5967","0.0","57424801","0.0"
"2016-03-26","全绊眠(老馆)","5951","32302200","5924","0.5","58902350","-45.2","6019","-1.1","57318973","-43.6"
"2016-03-25","全绊眠(老馆)","6581","34572150","5542","18.7","57402900","-39.8","6055","8.7","56319349","-38.6"
"2016-03-24","全绊眠(老馆)","9524","56064950","6987","36.3","77065515","-27.3","5882","61.9","54560756","2.8"
"2016-03-23","全绊眠(老馆)","8002","44976550","6229","28.5","69254300","-35.1","5696","40.5","50908262","-11.7"
"2016-03-22","全绊眠(老馆)","6318","35728050",,"0.0",,"0.0","5742","10.0","51346532","-30.4"
"2016-03-21","全绊眠(老馆)","9613","52219100","4036","138.2","44448400","17.5","5626","70.9","50271033","3.9"
"2016-03-20","全绊眠(老馆)",,,"5799","0.0","57537950","0.0","5937","0.0","50868260","0.0"
"2016-03-19","全绊眠(老馆)","6863","38850250","3768","82.1","35535350","9.3","6004","14.3","51615537","-24.7"
"2016-03-18","全绊眠(老馆)","5779","34988150","5229","10.5","40435650","-13.5","6011","-3.9","51208263","-31.7"
"2016-03-17","全绊眠(老馆)","6935","45213050","4215","64.5","31210000","44.9","5889","17.8","48343350","-6.5"
"2016-03-16","全绊眠(老馆)","6487","42420500","5956","8.9","38000200","11.6","5591","16.0","44225777","-4.1"
"2016-03-15","全绊眠(老馆)","6306","41109750",,"0.0",,"0.0","5300","19.0","41549313","-1.1"
"2016-03-14","全绊眠(老馆)","9141","57761900","4028","126.9","24876700","132.2","5231","74.7","41158116","40.3"
"2016-03-13","全绊眠(老馆)",,,"4912","0.0","29496840","0.0","5412","0.0","40246276","0.0"
"2016-03-12","全绊眠(老馆)","5718","34779400","5364","6.6","32932800","5.6","5344","7.0","39452683","-11.8"
"2016-03-11","全绊眠(老馆)","8005","53685300","4387","82.5","27976900","91.9","5762","38.9","40207899","33.5"
"2016-03-10","全绊眠(老馆)","5578","42301300","7296","-23.5","49537700","-14.6","5816","-4.1","40203712","5.2"
"2016-03-09","全绊眠(老馆)","6090","33128150","8117","-25.0","51363700","-35.5","5577","9.2","40287192","-17.8"
"2016-03-08","全绊眠(老馆)","5151","33249800",,"0.0",,"0.0","5290","-2.6","39254925","-15.3"
"2016-03-07","全绊眠(老馆)","11966","78040250","2541","370.9","19412150","302.0","5257","127.6","38836198","100.9"
"2016-03-06","全绊眠(老馆)",,,"3355","0.0","26290300","0.0","5414","0.0","38425935","0.0"
"2016-03-05","全绊眠(老馆)","4707","37356950","4677","0.6","34801500","7.3","5502","-14.4","37732323","-1.0"
"2016-03-04","全绊眠(老馆)","4946","31710300","3223","53.5","23824100","33.1","5247","-5.7","36440692","-13.0"
"2016-03-03","全绊眠(老馆)","2869","18898700","3896","-26.4","26756300","-29.4","4991","-42.5","33853638","-44.2"
"2016-03-02","全绊眠(老馆)","2926","12993200","4577","-36.1","29345950","-55.7","4475","-34.6","29414268","-55.8"
"2016-03-01","全绊眠(老馆)","3043","13860850",,"0.0",,"0.0","3990","-23.7","25517208","-45.7"
"2016-02-29","全绊眠(老馆)","4192","18462800","2975","40.9","14486850","27.4","3980","5.3","23445938","-21.3"
"2016-02-28","全绊眠(老馆)",,,"2975","0.0","14486850","0.0","4087","0.0","23031621","0.0"
"2016-02-27","全绊眠(老馆)","3918","14604100","3014","30.0","15932692","-8.3","4333","-9.6","23476636","-37.8"
"2016-02-26","全绊眠(老馆)","5034","19629900","4722","6.6","24152150","-18.7","4875","3.3","26444739","-25.8"
"2016-02-25","全绊眠(老馆)","3980","12849200","5907","-32.6","33563900","-61.7","5058","-21.3","27972917","-54.1"
"2016-02-24","全绊眠(老馆)","5529","17003200","9308","-40.6","60640800","-72.0","4881","13.3","26211123","-35.1"
"2016-02-23","全绊眠(老馆)","4551","16947000","13850","-67.1","121765750","-86.1","4948","-8.0","24986937","-32.2"
"2016-02-22","全绊眠(老馆)","7669","28384600",,"0.0",,"0.0","4945","55.1","24775127","14.6"
"2016-02-21","全绊眠(老馆)",,,,"0.0",,"0.0","4803","0.0","24515263","0.0"
"2016-02-20","全绊眠(老馆)","4857","17672250",,"0.0",,"0.0","4606","5.4","26014990","-32.1"
"2016-02-19","全绊眠(老馆)","5497","20612650",,"0.0",,"0.0","4787","14.8","27642753","-25.4"
"2016-02-18","全绊眠(老馆)","5183","21060200","1292","301.2","13131700","60.4","4893","5.9","28244760","-25.4"
"2016-02-17","全绊眠(老馆)","6209","25221000","9021","-31.2","116485200","-78.3","4699","32.1","26944040","-6.4"
"2016-02-16","全绊眠(老馆)","6116","24856050","10955","-44.2","161426850","-84.6","5116","19.5","29223333","-14.9"
"2016-02-15","全绊眠(老馆)","8614","34512050",,"0.0",,"0.0","5253","64.0","29199680","18.2"
"2016-02-14","全绊眠(老馆)",,,"5008","0.0","59041350","0.0","5451","0.0","29198210","0.0"
"2016-02-13","全绊眠(老馆)","7322","44304600","5145","42.3","68517300","-35.3","5041","45.2","28164573","57.3"
"2016-02-12","全绊眠(老馆)","7863","71588900","5007","57.0","74428583","-3.8","4863","61.7","28050532","155.2"
"2016-02-11","全绊眠(老馆)","5390","56006200","5338","1.0","81723800","-31.5","4872","10.6","23043148","143.0"
"2016-02-10","全绊眠(老馆)",,,"3360","0.0","48781740","0.0","4719","0.0","24071914","0.0"
"2016-02-09","全绊眠(老馆)",,,"5422","0.0","75006800","0.0","4266","0.0","27762864","0.0"
"2016-02-08","全绊眠(老馆)",,,,"0.0",,"0.0","4524","0.0","31514631","0.0"
"2016-02-07","全绊眠(老馆)",,,"3013","0.0","38011150","0.0","4892","0.0","34001823","0.0"
"2016-02-06","全绊眠(老馆)","3543","27130100","3654","-3.0","50034000","-45.8","6058","-41.5","39769444","-31.8"
"2016-02-05","全绊眠(老馆)","8453","60954750","4402","92.0","61564100","-1.0","6355","33.0","40235154","51.5"
"2016-02-04","全绊眠(老馆)","7828","55118000","4328","80.9","61625100","-10.6","6326","23.7","37099417","48.6"
"2016-02-03","全绊眠(老馆)","8388","53396850","4074","105.9","55996050","-4.6","5846","43.5","35420287","50.8"
"2016-02-02","全绊眠(老馆)","6786","39861700","4926","37.8","68743900","-42.0","5533","22.6","33501927","19.0"
"2016-02-01","全绊眠(老馆)","6714","39103350",,"0.0",,"0.0","4873","37.8","27148810","44.0"
"2016-01-31","全绊眠(老馆)",,,"4038","0.0","61292690","0.0","4770","0.0","26560179","0.0"
"2016-01-30","全绊眠(老馆)","4983","25838250","3394","46.8","41288500","-37.4","5357","-7.0","30427826","-15.1"
"2016-01-29","全绊眠(老馆)","5676","28494750","3525","61.0","50449500","-43.5","5937","-4.4","35716977","-20.2"
