"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2023-02-08","咐蠢鸥府滚几","11640","33905100","11839","-1.7","32609100","4.0","13561","-14.2","53314959","-36.4"
"2023-02-07","咐蠢鸥府滚几","12456","43914300","13989","-11.0","53008900","-17.2","13978","-10.9","59185676","-25.8"
"2023-02-06","咐蠢鸥府滚几","12970","55826500",,"0.0",,"0.0","13776","-5.9","59526754","-6.2"
"2023-02-05","咐蠢鸥府滚几",,,"14241","0.0","77721900","0.0","14119","0.0","59368705","0.0"
"2023-02-04","咐蠢鸥府滚几","10880","43129900","14033","-22.5","88506300","-51.3","14460","-24.8","59530633","-27.6"
"2023-02-03","咐蠢鸥府滚几","11058","37039600",,"0.0",,"0.0","14597","-24.2","61162815","-39.4"
"2023-02-02","咐蠢鸥府滚几","11628","34368400",,"0.0",,"0.0","14841","-21.6","62550955","-45.1"
"2023-02-01","咐蠢鸥府滚几","11972","33104200",,"0.0",,"0.0","15428","-22.4","63580131","-47.9"
"2023-01-31","咐蠢鸥府滚几","12268","34580300",,"0.0",,"0.0","15688","-21.8","65618119","-47.3"
"2023-01-30","咐蠢鸥府滚几","13222","34104500","14876","-11.1","103426800","-67.0","15369","-14.0","57098636","-40.3"
"2023-01-29","咐蠢鸥府滚几",,,"21558","0.0","148037500","0.0","14877","0.0","48132823","0.0"
"2023-01-28","咐蠢鸥府滚几","15726","33288100","16702","-5.8","151103800","-78.0","14580","7.9","44888740","-25.8"
"2023-01-27","咐蠢鸥府滚几","12760","28647400","13687","-6.8","95621900","-70.0","14146","-9.8","43530693","-34.2"
"2023-01-26","咐蠢鸥府滚几","13920","42693100","13915","0.0","80641800","-47.1","13880","0.3","42770656","-0.2"
"2023-01-25","咐蠢鸥府滚几","13170","82372400","13799","-4.6","76934600","7.1","14295","-7.9","45274883","81.9"
"2023-01-24","咐蠢鸥府滚几",,,"13549","0.0","74529300","0.0","14117","0.0","48408436","0.0"
"2023-01-23","咐蠢鸥府滚几",,,,"0.0",,"0.0","14423","0.0","52503556","0.0"
"2023-01-22","咐蠢鸥府滚几",,,"13150","0.0","63297100","0.0","14494","0.0","52254659","0.0"
"2023-01-21","咐蠢鸥府滚几","8568","72731500","12075","-29.0","57532800","26.4","13988","-38.7","51282590","41.8"
"2023-01-20","咐蠢鸥府滚几","21698","157989100","12429","74.6","54172500","191.6","13878","56.3","53305657","196.4"
"2023-01-19","咐蠢鸥府滚几","21544","154243700","11999","79.5","52601100","193.2","13888","55.1","55900977","175.9"
"2023-01-18","咐蠢鸥府滚几","15900","101640300","12624","26.0","57537500","76.7","13466","18.1","56726320","79.2"
"2023-01-17","咐蠢鸥府滚几","17824","85046400","13944","27.8","67165400","26.6","13114","35.9","59574590","42.8"
"2023-01-16","咐蠢鸥府滚几","17688","82267500",,"0.0",,"0.0","12770","38.5","58710037","40.1"
"2023-01-15","咐蠢鸥府滚几",,,"11921","0.0","58171700","0.0","12329","0.0","55336173","0.0"
"2023-01-14","咐蠢鸥府滚几","15558","78320300","10150","53.3","47515800","64.8","12028","29.3","50858820","54.0"
"2023-01-13","咐蠢鸥府滚几","12264","59646500","9525","28.8","41742400","42.9","11879","3.2","45325590","31.6"
"2023-01-12","咐蠢鸥府滚几","12326","50055400","9981","23.5","40028500","25.0","11717","5.2","39160720","27.8"
"2023-01-11","咐蠢鸥府滚几","12722","46367700","9832","29.4","41181100","12.6","11889","7.0","35052563","32.3"
"2023-01-10","咐蠢鸥府滚几","13490","47819500","11911","13.3","49602700","-3.6","12059","11.9","33412927","43.1"
"2023-01-09","咐蠢鸥府滚几","13900","49023700",,"0.0",,"0.0","12353","12.5","33046672","48.3"
"2023-01-08","咐蠢鸥府滚几",,,"12428","0.0","49692000","0.0","12567","0.0","33130646","0.0"
"2023-01-07","咐蠢鸥府滚几","12586","47076200","9672","30.1","35512600","32.6","12742","-1.2","34300926","37.2"
"2023-01-06","咐蠢鸥府滚几","12294","43713200","10098","21.7","32381200","35.0","12936","-5.0","35241351","24.0"
"2023-01-05","咐蠢鸥府滚几","10856","33971400","10360","4.8","35409900","-4.1","13556","-19.9","37966300","-10.5"
"2023-01-04","咐蠢鸥府滚几","11482","37841300","10238","12.2","43167300","-12.3","14322","-19.8","41903948","-9.7"
"2023-01-03","咐蠢鸥府滚几","14760","54046400","11049","33.6","60162100","-10.2","15301","-3.5","46984593","15.0"
"2023-01-02","咐蠢鸥府滚几",,,,"0.0",,"0.0","16447","0.0","54274930","0.0"
"2023-01-01","咐蠢鸥府滚几",,,,"0.0",,"0.0","16808","0.0","59529383","0.0"
"2022-12-31","咐蠢鸥府滚几","15286","55549800","14373","6.4","88004300","-36.9","16269","-6.0","59568971","-6.7"
"2022-12-30","咐蠢鸥府滚几","12992","52430500","11220","15.8","75226100","-30.3","15566","-16.5","56907848","-7.9"
"2022-12-29","咐蠢鸥府滚几","12182","45733500","9927","22.7","53711600","-14.9","14489","-15.9","51948773","-12.0"
"2022-12-28","咐蠢鸥府滚几","11726","41208700","11484","2.1","54798100","-24.8","13112","-10.6","45377060","-9.2"
"2022-12-27","咐蠢鸥府滚几","12026","41999100","12010","0.1","55127500","-23.8","12604","-4.6","41896090","0.2"
"2022-12-26","咐蠢鸥府滚几","13686","47388100",,"0.0",,"0.0","12423","10.2","40960440","15.7"
"2022-12-25","咐蠢鸥府滚几",,,"10475","0.0","54444500","0.0","12130","0.0","40585067","0.0"
"2022-12-24","咐蠢鸥府滚几","14166","47646200","10532","34.5","45157300","5.5","12086","17.2","39910173","19.4"
"2022-12-23","咐蠢鸥府滚几","12172","53245000","10764","13.1","37777000","40.9","12263","-0.7","39831836","33.7"
"2022-12-22","咐蠢鸥府滚几","10446","40149300","10671","-2.1","35351600","13.6","12099","-13.7","38280383","4.9"
"2022-12-21","咐蠢鸥府滚几","11320","34072600","11038","2.6","36902200","-7.7","11762","-3.8","36705546","-7.2"
"2022-12-20","咐蠢鸥府滚几","11696","32310700","11140","5.0","36471600","-11.4","12103","-3.4","35778173","-9.7"
"2022-12-19","咐蠢鸥府滚几","12788","33150300",,"0.0",,"0.0","12397","3.2","38867472","-14.7"
"2022-12-18","咐蠢鸥府滚几",,,"10718","0.0","35277500","0.0","12550","0.0","38410463","0.0"
"2022-12-17","咐蠢鸥府滚几","12766","31661300","11040","15.6","36664200","-13.6","12787","-0.2","38083197","-16.9"
"2022-12-16","咐蠢鸥府滚几","12904","32172900","11062","16.7","38412900","-16.2","13555","-4.8","39484347","-18.5"
"2022-12-15","咐蠢鸥府滚几","13968","34693700","11146","25.3","42376800","-18.1","13215","5.7","39503480","-12.2"
"2022-12-14","咐蠢鸥府滚几","13902","36749000","11106","25.2","44997600","-18.3","12860","8.1","36790853","-0.1"
"2022-12-13","咐蠢鸥府滚几","14342","47439200","11802","21.5","46676600","1.6","12484","14.9","35090957","35.2"
"2022-12-12","咐蠢鸥府滚几","13040","47552600",,"0.0",,"0.0","12147","7.4","34165913","39.2"
"2022-12-11","咐蠢鸥府滚几",,,"10901","0.0","42933500","0.0","11684","0.0","33023870","0.0"
"2022-12-10","咐蠢鸥府滚几","13136","47074300","10542","24.6","41816900","12.6","11411","15.1","33127580","42.1"
"2022-12-09","咐蠢鸥府滚几","12376","43249400","9952","24.4","41553300","4.1","11234","10.2","33078973","30.7"
"2022-12-08","咐蠢鸥府滚几","10746","36316200","9456","13.6","39451500","-7.9","11089","-3.1","33311524","9.0"
"2022-12-07","咐蠢鸥府滚几","12260","36926600","9806","25.0","41040900","-10.0","10914","12.3","33255211","11.0"
"2022-12-06","咐蠢鸥府滚几","12082","39018000","9828","22.9","46043900","-15.3","10970","10.1","32112947","21.5"
"2022-12-05","咐蠢鸥府滚几","12028","31071700",,"0.0",,"0.0","10970","9.6","30685019","1.3"
"2022-12-04","咐蠢鸥府滚几",,,"9794","0.0","38241400","0.0","10953","0.0","29527513","0.0"
"2022-12-03","咐蠢鸥府滚几","13432","22801600","10268","30.8","34397400","-33.7","11019","21.9","29287102","-22.1"
"2022-12-02","咐蠢鸥府滚几","12766","20860100","10428","22.4","32476400","-35.8","10976","16.3","28299262","-26.3"
"2022-12-01","咐蠢鸥府滚几","13096","20933300","10062","30.2","32467700","-35.5","10949","19.6","27647401","-24.3"
"2022-11-30","咐蠢鸥府滚几","13208","20816500","8896","48.5","28596600","-27.2","11199","17.9","26979343","-22.8"
"2022-11-29","咐蠢鸥府滚几","12660","20268800","10104","25.3","30888400","-34.4","11143","13.6","26508909","-23.5"
"2022-11-28","咐蠢鸥府滚几","13342","23811700",,"0.0",,"0.0","11001","21.3","25449373","-6.4"
"2022-11-27","咐蠢鸥府滚几",,,"11640","0.0","31973300","0.0","11060","0.0","26052047","0.0"
"2022-11-26","咐蠢鸥府滚几","13544","20360100","9340","45.0","25239400","-19.3","11129","21.7","26503481","-23.2"
"2022-11-25","咐蠢鸥府滚几","12598","19433300","9562","31.8","25493300","-23.8","11127","13.2","25384254","-23.4"
"2022-11-24","咐蠢鸥府滚几","12698","18770300","11312","12.3","31084100","-39.6","11363","11.7","25005637","-24.9"
"2022-11-23","咐蠢鸥府滚几","13500","20323600","10840","24.5","34622000","-41.3","11782","14.6","26160075","-22.3"
"2022-11-22","咐蠢鸥府滚几","13588","22540800","10448","30.1","35026100","-35.6","11943","13.8","26283743","-14.2"
"2022-11-21","咐蠢鸥府滚几","15284","28039900",,"0.0",,"0.0","12050","26.8","26900967","4.2"
"2022-11-20","咐蠢鸥府滚几",,,"11019","0.0","36693200","0.0","12181","0.0","28846979","0.0"
"2022-11-19","咐蠢鸥府滚几","14726","26367000","10142","45.2","32906600","-19.9","12327","19.5","30271769","-12.9"
"2022-11-18","咐蠢鸥府滚几","13468","25397800","11308","19.1","38254100","-33.6","12182","10.6","28777925","-11.7"
"2022-11-17","咐蠢鸥府滚几","14662","25543800","10948","33.9","39933700","-36.0","12198","20.2","30206203","-15.4"
"2022-11-16","咐蠢鸥府滚几","15158","29310900","10424","45.4","41276300","-29.0","12375","22.5","30288616","-3.2"
"2022-11-15","咐蠢鸥府滚几","13788","30267300","11215","22.9","42606400","-29.0","12407","11.1","30614011","-1.1"
"2022-11-14","咐蠢鸥府滚几","15056","36115100",,"0.0",,"0.0","12347","21.9","31327495","15.3"
"2022-11-13","咐蠢鸥府滚几",,,"11956","0.0","44038000","0.0","12121","0.0","31922988","0.0"
"2022-11-12","咐蠢鸥府滚几","15508","37520700","11136","39.3","36995900","1.4","11847","30.9","29780640","26.0"
"2022-11-11","咐蠢鸥府滚几","12666","33326100","10528","20.3","34922200","-4.6","11628","8.9","30045527","10.9"
"2022-11-10","咐蠢鸥府滚几","12760","31603900","10268","24.3","34612500","-8.7","11470","11.2","29750010","6.2"
"2022-11-09","咐蠢鸥府滚几","11216","28086000","10347","8.4","35927700","-21.8","11375","-1.4","29195503","-3.8"
"2022-11-08","咐蠢鸥府滚几","11714","30710500","10662","9.9","37674400","-18.5","11369","3.0","29442423","4.3"
"2022-11-07","咐蠢鸥府滚几","12014","31890100",,"0.0",,"0.0","11401","5.4","30138770","5.8"
"2022-11-06","咐蠢鸥府滚几",,,"10171","0.0","34891600","0.0","11413","0.0","30972243","0.0"
"2022-11-05","咐蠢鸥府滚几","12884","28607400","10876","18.5","33392200","-14.3","11339","13.6","31056980","-7.9"
"2022-11-04","咐蠢鸥府滚几","14796","31446900","10152","45.7","31227300","0.7","11339","30.5","31500600","-0.2"
"2022-11-03","咐蠢鸥府滚几","16078","30512700","11156","44.1","35813200","-14.8","11487","40.0","32198497","-5.2"
"2022-11-02","咐蠢鸥府滚几","13830","32791700","10790","28.2","37382700","-12.3","11633","18.9","32093033","2.2"
"2022-11-01","咐蠢鸥府滚几","11756","31007000","10811","8.7","36256000","-14.5","11703","0.5","31546343","-1.7"
"2022-10-31","咐蠢鸥府滚几","12278","32849700",,"0.0",,"0.0","11586","6.0","31323297","4.9"
"2022-10-30","咐蠢鸥府滚几",,,"11429","0.0","35283300","0.0","11528","0.0","31618633","0.0"
"2022-10-29","咐蠢鸥府滚几","12624","30149900","10655","18.5","35576100","-15.3","11563","9.2","30836600","-2.2"
"2022-10-28","咐蠢鸥府滚几","13654","31710600","9943","37.3","33803400","-6.2","11840","15.3","31367447","1.1"
"2022-10-27","咐蠢鸥府滚几","14172","28277800","11854","19.6","41657500","-32.1","11758","20.5","30966703","-8.7"
"2022-10-26","咐蠢鸥府滚几","13250","28582100","11628","13.9","45878500","-37.7","11792","12.4","30891815","-7.5"
"2022-10-25","咐蠢鸥府滚几","12690","28721700","10570","20.1","46810400","-38.6","11576","9.6","30015312","-4.3"
"2022-10-24","咐蠢鸥府滚几","12532","28533100",,"0.0",,"0.0","11663","7.5","30969367","-7.9"
"2022-10-23","咐蠢鸥府滚几",,,"11004","0.0","50535400","0.0","11537","0.0","31783357","0.0"
"2022-10-22","咐蠢鸥府滚几","15644","32379500","10611","47.4","44366000","-27.0","11517","35.8","32272657","0.3"
"2022-10-21","咐蠢鸥府滚几","12988","29350400","10090","28.7","41543600","-29.4","11448","13.5","32416921","-9.5"
"2022-10-20","咐蠢鸥府滚几","15302","36022500","10614","44.2","42958600","-16.1","11508","33.0","32646875","10.3"
"2022-10-19","咐蠢鸥府滚几","13610","36823600","10561","28.9","39460300","-6.7","11550","17.8","31417503","17.2"
"2022-10-18","咐蠢鸥府滚几","12490","38298200","11300","10.5","41391100","-7.5","11056","13.0","30319333","26.3"
"2022-10-17","咐蠢鸥府滚几","13158","41625100",,"0.0",,"0.0","10864","21.1","31042123","34.1"
"2022-10-16","咐蠢鸥府滚几",,,"11174","0.0","40527800","0.0","11048","0.0","32015313","0.0"
"2022-10-15","咐蠢鸥府滚几","14678","43366200","9950","47.5","32311400","34.2","11438","28.3","32912813","31.8"
"2022-10-14","咐蠢鸥府滚几","11364","35207400","11407","-0.4","30106700","16.9","11630","-2.3","33003110","6.7"
"2022-10-13","咐蠢鸥府滚几","14966","38354800","12630","18.5","32669200","17.4","11829","26.5","33118697","15.8"
"2022-10-12","咐蠢鸥府滚几","12346","36574900","11670","5.8","33682300","8.6","12500","-1.2","34898495","4.8"
"2022-10-11","咐蠢鸥府滚几","12084","33385400","12201","-1.0","37247000","-10.4","12628","-4.3","34694359","-3.8"
"2022-10-10","咐蠢鸥府滚几","12770","34344500",,"0.0",,"0.0","12712","0.5","34816675","-1.4"
"2022-10-09","咐蠢鸥府滚几",,,"12840","0.0","41621800","0.0","13009","0.0","34533303","0.0"
"2022-10-08","咐蠢鸥府滚几","13562","32823000","11478","18.2","33889500","-3.1","13204","2.7","34935103","-6.0"
"2022-10-07","咐蠢鸥府滚几","12776","29987300","10363","23.3","29986400","0.0","12155","5.1","34932795","-14.2"
"2022-10-06","咐蠢鸥府滚几","12402","27641000","10358","19.7","35014400","-21.1","12000","3.4","35871304","-22.9"
"2022-10-05","咐蠢鸥府滚几","12816","28028100","11132","15.1","37775800","-25.8","11730","9.3","37427713","-25.1"
"2022-10-04","咐蠢鸥府滚几","12590","30618400","11338","11.0","38212100","-19.9","11117","13.2","37758183","-18.9"
"2022-10-03","咐蠢鸥府滚几","13824","38474700",,"0.0",,"0.0","11693","18.2","39415599","-2.4"
"2022-10-02","咐蠢鸥府滚几",,,"11806","0.0","27587400","0.0","12029","0.0","40155033","0.0"
"2022-10-01","咐蠢鸥府滚几","14196","38498600","11313","25.5","19428800","98.2","12389","14.6","45611661","-15.6"
"2022-09-30","咐蠢鸥府滚几","11740","33449700","10983","6.9","19727000","69.6","12754","-8.0","51881966","-35.5"
"2022-09-29","咐蠢鸥府滚几","11192","34060500","11685","-4.2","24435000","39.4","12493","-10.4","47125217","-27.7"
"2022-09-28","咐蠢鸥府滚几","11178","36710300","13245","-15.6","36226100","1.3","11942","-6.4","46008078","-20.2"
"2022-09-27","咐蠢鸥府滚几","12656","41029200","12837","-1.4","53160200","-22.8","12228","3.5","50138183","-18.2"
"2022-09-26","咐蠢鸥府滚几","10078","39892900",,"0.0",,"0.0","12821","-21.4","57658853","-30.8"
"2022-09-25","咐蠢鸥府滚几",,,"14473","0.0","75248700","0.0","13604","0.0","61649839","0.0"
"2022-09-24","咐蠢鸥府滚几","11944","39713000","15541","-23.1","110397300","-64.0","13639","-12.4","58543669","-32.2"
"2022-09-23","咐蠢鸥府滚几","10230","32847800",,"0.0",,"0.0","13369","-23.5","60786124","-46.0"
"2022-09-22","咐蠢鸥府滚几","10202","28153600",,"0.0",,"0.0","13271","-23.1","59640039","-52.8"
"2022-09-21","咐蠢鸥府滚几","10906","28627000",,"0.0",,"0.0","13292","-18.0","56474735","-49.3"
"2022-09-20","咐蠢鸥府滚几","10680","32094100",,"0.0",,"0.0","13480","-20.8","53302795","-39.8"
"2022-09-19","咐蠢鸥府滚几","9552","33016100",,"0.0",,"0.0","13467","-29.1","53592167","-38.4"
"2022-09-18","咐蠢鸥府滚几",,,"20404","0.0","215591600","0.0","13390","0.0","50194845","0.0"
"2022-09-17","咐蠢鸥府滚几","11958","28764900","18220","-34.4","168933600","-83.0","13294","-10.0","50834987","-43.4"
"2022-09-16","咐蠢鸥府滚几","12682","26772100","14654","-13.5","91359500","-70.7","13154","-3.6","52293193","-48.8"
"2022-09-15","咐蠢鸥府滚几","14304","32655500","15350","-6.8","69225100","-52.8","13364","7.0","53524973","-39.0"
"2022-09-14","咐蠢鸥府滚几","14558","46333000","14510","0.3","64326800","-28.0","13252","9.9","49847879","-7.1"
"2022-09-13","咐蠢鸥府滚几","11854","57627400","18663","-36.5","82109900","-29.8","13668","-13.3","56202122","2.5"
"2022-09-12","咐蠢鸥府滚几",,,,"0.0",,"0.0","13408","0.0","52353719","0.0"
"2022-09-11","咐蠢鸥府滚几",,,"17054","0.0","76500800","0.0","13431","0.0","48574977","0.0"
"2022-09-10","咐蠢鸥府滚几",,,"11707","0.0","53440000","0.0","13029","0.0","45145124","0.0"
"2022-09-09","咐蠢鸥府滚几","12740","48440600","10515","21.2","41740200","16.1","12696","0.3","42010705","15.3"
"2022-09-08","咐蠢鸥府滚几","25982","135990000","10211","154.5","31565900","330.8","12486","108.1","40525958","235.6"
"2022-09-07","咐蠢鸥府滚几","18322","183558900","10432","75.6","31455100","483.6","12664","44.7","40905507","348.7"
"2022-09-06","咐蠢鸥府滚几","16374","104518800","13697","19.5","49800400","109.9","12767","28.3","40285924","159.4"
"2022-09-05","咐蠢鸥府滚几","18662","104533900",,"0.0",,"0.0","12679","47.2","37341598","179.9"
"2022-09-04","咐蠢鸥府滚几",,,"14439","0.0","56546400","0.0","12607","0.0","38627241","0.0"
"2022-09-03","咐蠢鸥府滚几","17396","78756600","11306","53.9","36540800","115.5","12513","39.0","39608787","98.8"
"2022-09-02","咐蠢鸥府滚几","13722","71269200","11443","19.9","32984900","116.1","12338","11.2","39240415","81.6"
"2022-09-01","咐蠢鸥府滚几","13498","61394400","11492","17.5","35638000","72.3","12056","12.0","38290600","60.3"
"2022-08-31","咐蠢鸥府滚几","12972","53700900","11908","8.9","47803900","12.3","12099","7.2","37800593","42.1"
"2022-08-30","咐蠢鸥府滚几","15490","50151800","12162","27.4","51095000","-1.8","11777","31.5","36516172","37.3"
"2022-08-29","咐蠢鸥府滚几","15988","60394900",,"0.0",,"0.0","11381","40.5","36406061","65.9"
"2022-08-28","咐蠢鸥府滚几",,,"12854","0.0","47007800","0.0","11414","0.0","36954728","0.0"
"2022-08-27","咐蠢鸥府滚几","12910","49108700","11664","10.7","33241400","47.7","11425","13.0","34650170","41.7"
"2022-08-26","咐蠢鸥府滚几","11000","33868800","10670","3.1","30384300","11.5","11340","-3.0","32185437","5.2"
"2022-08-25","咐蠢鸥府滚几","10590","25774400","11038","-4.1","28196200","-8.6","11325","-6.5","30732870","-16.1"
"2022-08-24","咐蠢鸥府滚几","12120","25157700","11989","1.1","30312200","-17.0","11125","8.9","30378650","-17.2"
"2022-08-23","咐蠢鸥府滚几","13150","27878900","13334","-1.4","36580300","-23.8","11059","18.9","29513419","-5.5"
"2022-08-22","咐蠢鸥府滚几","13778","33902700",,"0.0",,"0.0","11210","22.9","28314993","19.7"
"2022-08-21","咐蠢鸥府滚几",,,"13114","0.0","40765900","0.0","11295","0.0","29139293","0.0"
"2022-08-20","咐蠢鸥府滚几","14268","33668300","11048","29.1","31690700","6.2","11401","25.1","30013470","12.2"
"2022-08-19","咐蠢鸥府滚几","12810","35674800","11092","15.5","26770000","33.3","11508","11.3","31328197","13.9"
"2022-08-18","咐蠢鸥府滚几","12700","32219700","12510","1.5","29322200","9.9","11449","10.9","29840230","8.0"
"2022-08-17","咐蠢鸥府滚几","11838","32614900","11163","6.0","31925500","2.2","11521","2.8","29840367","9.3"
"2022-08-16","咐蠢鸥府滚几","12784","36115000","12652","1.0","35464300","1.8","11493","11.2","30376323","18.9"
"2022-08-15","咐蠢鸥府滚几","15004","43269500",,"0.0",,"0.0","11353","32.2","29680243","45.8"
"2022-08-14","咐蠢鸥府滚几",,,"12005","0.0","31444000","0.0","11324","0.0","28952123","0.0"
"2022-08-13","咐蠢鸥府滚几","14816","39741400","10517","40.9","21496700","84.9","11262","31.6","27999023","41.9"
"2022-08-12","咐蠢鸥府滚几","13204","27843700","11117","18.8","22612100","23.1","11178","18.1","24069953","15.7"
"2022-08-11","咐蠢鸥府滚几","11356","19521900","11141","1.9","22810800","-14.4","10946","3.7","22678100","-13.9"
"2022-08-10","咐蠢鸥府滚几","11968","17860600","11781","1.6","26286500","-32.1","10976","9.0","22838348","-21.8"
"2022-08-09","咐蠢鸥府滚几","11432","21695500","10633","7.5","30817900","-29.6","10970","4.2","24642826","-12.0"
"2022-08-08","咐蠢鸥府滚几","14328","50584500",,"0.0",,"0.0","11242","27.5","27557520","83.6"
"2022-08-07","咐蠢鸥府滚几",,,,"0.0",,"0.0","11388","0.0","29404603","0.0"
"2022-08-06","咐蠢鸥府滚几",,,"13607","0.0","37810800","0.0","11528","0.0","30441605","0.0"
"2022-08-05","咐蠢鸥府滚几","13118","51510600","12568","4.4","38359700","34.3","11575","13.3","31827792","61.8"
"2022-08-04","咐蠢鸥府滚几","11390","33738600","12356","-7.8","31342000","7.6","11289","0.9","31679606","6.5"
"2022-08-03","咐蠢鸥府滚几","12014","27199400","11534","4.2","32606000","-16.6","10809","11.1","32311650","-15.8"
"2022-08-02","咐蠢鸥府滚几","11558","23942400","11068","4.4","37769200","-36.6","10642","8.6","30489102","-21.5"
"2022-08-01","咐蠢鸥府滚几","13436","24691300",,"0.0",,"0.0","10289","30.6","28083350","-12.1"
"2022-07-31","咐蠢鸥府滚几",,,"9951","0.0","28985000","0.0","10093","0.0","25918213","0.0"
"2022-07-30","咐蠢鸥府滚几","14184","24518300","8842","60.4","16968700","44.5","9817","44.5","22678790","8.1"
"2022-07-29","咐蠢鸥府滚几","11218","19928700","8804","27.4","15100800","32.0","9929","13.0","20539697","-3.0"
"2022-07-28","咐蠢鸥府滚几","11468","20108500","9060","26.6","15583000","29.0","10349","10.8","19811617","1.5"
"2022-07-27","咐蠢鸥府滚几","10978","22770400","9906","10.8","18064600","26.0","10578","3.8","19794770","15.0"
"2022-07-26","咐蠢鸥府滚几","12782","25093000","12688","0.7","23974600","4.7","10691","19.6","19775170","26.9"
"2022-07-25","咐蠢鸥府滚几","12886","28083900",,"0.0",,"0.0","10964","17.5","19570430","43.5"
"2022-07-24","咐蠢鸥府滚几",,,"12635","0.0","23205800","0.0","11206","0.0","19156390","0.0"
"2022-07-23","咐蠢鸥府滚几","12619","24435700","11468","10.0","20851500","17.2","11121","13.5","18761193","30.2"
"2022-07-22","咐蠢鸥府滚几","11992","21230200","10490","14.3","18829100","12.8","11184","7.2","19133347","11.0"
"2022-07-21","咐蠢鸥府滚几","11576","20320700","10045","15.2","18912800","7.4","11136","4.0","19754887","2.9"
"2022-07-20","咐蠢鸥府滚几","12520","24040800","11258","11.2","24866600","-3.3","10947","14.4","19597613","22.7"
"2022-07-19","咐蠢鸥府滚几","12192","28542600","11424","6.7","23518800","21.4","10928","11.6","20113020","41.9"
"2022-07-18","咐蠢鸥府滚几","11194","30993800",,"0.0",,"0.0","10723","4.4","20244767","53.1"
"2022-07-17","咐蠢鸥府滚几",,,"10615","0.0","20578200","0.0","10411","0.0","19538940","0.0"
"2022-07-16","咐蠢鸥府滚几","10052","26356100","11562","-13.1","17836600","47.8","10292","-2.3","19654407","34.1"
"2022-07-15","咐蠢鸥府滚几","10436","27236900","10188","2.4","13665300","99.3","10309","1.2","21731293","25.3"
"2022-07-14","咐蠢鸥府滚几","11730","27999500","11486","2.1","15037800","86.2","10070","16.5","21873777","28.0"
"2022-07-13","咐蠢鸥府滚几","12104","30706000","11684","3.6","17883700","71.7","10142","19.3","20782953","47.7"
"2022-07-12","咐蠢鸥府滚几","11132","28650400","13784","-19.2","26397100","8.5","10287","8.2","20630187","38.9"
"2022-07-11","咐蠢鸥府滚几","11140","27319900",,"0.0",,"0.0","10745","3.7","22187043","23.1"
"2022-07-10","咐蠢鸥府滚几",,,"12754","0.0","25199600","0.0","10772","0.0","23158507","0.0"
"2022-07-09","咐蠢鸥府滚几","11016","24015300","12077","-8.8","26115200","-8.0","10706","2.9","23246097","3.3"
"2022-07-08","咐蠢鸥府滚几","9828","19585900","11202","-12.3","25631800","-23.6","10689","-8.1","22721049","-13.8"
"2022-07-07","咐蠢鸥府滚几","11018","21181200","10368","6.3","24101700","-12.1","10810","1.9","22156247","-4.4"
"2022-07-06","咐蠢鸥府滚几","12374","25937800","10686","15.8","20480100","26.6","10749","15.1","20411980","27.1"
"2022-07-05","咐蠢鸥府滚几","10880","27780200","13497","-19.4","22557700","23.2","10908","-0.3","19323767","43.8"
"2022-07-04","咐蠢鸥府滚几","12954","30592500",,"0.0",,"0.0","11015","17.6","19786823","54.6"
"2022-07-03","咐蠢鸥府滚几",,,"14211","0.0","22527300","0.0","11042","0.0","20258902","0.0"
"2022-07-02","咐蠢鸥府滚几","11668","23329600","12554","-7.1","21525100","8.4","11054","5.6","20253835","15.2"
"2022-07-01","咐蠢鸥府滚几","10918","17974800","10869","0.5","18061600","-0.5","11173","-2.3","20268415","-11.3"
"2022-06-30","咐蠢鸥府滚几","10128","17651200","9750","3.9","18267500","-3.4","11290","-10.3","20552722","-14.1"
"2022-06-29","咐蠢鸥府滚几","10708","20823800","12880","-16.9","22022900","-5.4","11017","-2.8","19745008","5.5"
"2022-06-28","咐蠢鸥府滚几","10474","23272800","14405","-27.3","27378000","-15.0","10851","-3.5","20374210","14.2"
"2022-06-27","咐蠢鸥府滚几","12752","31637300",,"0.0",,"0.0","11274","13.1","22079050","43.3"
"2022-06-26","咐蠢鸥府滚几",,,"12340","0.0","24051600","0.0","11417","0.0","23808043","0.0"
"2022-06-25","咐蠢鸥府滚几","11854","27361500","11462","3.4","22493900","21.6","11633","1.9","24810223","10.3"
"2022-06-24","咐蠢鸥府滚几","10082","25093100","12626","-20.1","24078900","4.2","11606","-13.1","25467337","-1.5"
"2022-06-23","咐蠢鸥府滚几","10804","29110300","10709","0.9","22103800","31.7","11333","-4.7","25259637","15.2"
"2022-06-22","咐蠢鸥府滚几","10704","29931200","11664","-8.2","24544900","21.9","10691","0.1","24805920","20.7"
"2022-06-21","咐蠢鸥府滚几","10386","30996400","11290","-8.0","26482600","17.0","10258","1.2","24626947","25.9"
"2022-06-20","咐蠢鸥府滚几","11142","30890200",,"0.0",,"0.0","9937","12.1","24381173","26.7"
"2022-06-19","咐蠢鸥府滚几",,,"11706","0.0","23751400","0.0","9798","0.0","23022240","0.0"
