"∞≈∑°¿œ¿⁄","«∞∏Ò∏Ì","π›¿‘∑Æ","±›æ◊","¿¸≥‚ π›¿‘∑Æ","¿¸≥‚ π›¿‘∑Æ ¡ı∞®∑¸(%)","¿¸≥‚ ±›æ◊","¿¸≥‚ ±›æ◊ ¡ı∞®∑¸(%)","∆Ú≥‚ π›¿‘∑Æ","∆Ú≥‚ π›¿‘∑Æ ¡ı∞®∑¸(%)","∆Ú≥‚ ±›æ◊","∆Ú≥‚ ±›æ◊ ¡ı∞®∑¸(%)"
"2019-06-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-31","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-23","¿˙¿ÂæÁπË√ﬂ","13856","2060700",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-22","¿˙¿ÂæÁπË√ﬂ","13424","3985300",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-21","¿˙¿ÂæÁπË√ﬂ","37136","8478100",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-20","¿˙¿ÂæÁπË√ﬂ","30320","12599500",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-18","¿˙¿ÂæÁπË√ﬂ","71888","23353100",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-17","¿˙¿ÂæÁπË√ﬂ","75912","37538400",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-16","¿˙¿ÂæÁπË√ﬂ","75240","32802700",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-15","¿˙¿ÂæÁπË√ﬂ","94112","48985400",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-14","¿˙¿ÂæÁπË√ﬂ","100744","63877000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-13","¿˙¿ÂæÁπË√ﬂ","128776","53509700",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-11","¿˙¿ÂæÁπË√ﬂ","128968","55268200",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-10","¿˙¿ÂæÁπË√ﬂ","188584","71939200",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-09","¿˙¿ÂæÁπË√ﬂ","179216","74426800",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-08","¿˙¿ÂæÁπË√ﬂ","211256","91838300",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-07","¿˙¿ÂæÁπË√ﬂ","191832","77208900",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-06","¿˙¿ÂæÁπË√ﬂ","209384","83498000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-04","¿˙¿ÂæÁπË√ﬂ","227904","82068000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-03","¿˙¿ÂæÁπË√ﬂ","180592","72452500",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-02","¿˙¿ÂæÁπË√ﬂ","182144","69770200",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-01","¿˙¿ÂæÁπË√ﬂ","145080","58578100",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-30","¿˙¿ÂæÁπË√ﬂ","139920","49096100",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-29","¿˙¿ÂæÁπË√ﬂ","213736","73151100",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-27","¿˙¿ÂæÁπË√ﬂ","185760","64049900",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-26","¿˙¿ÂæÁπË√ﬂ","143712","53173800",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-25","¿˙¿ÂæÁπË√ﬂ","180600","97043400",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-24","¿˙¿ÂæÁπË√ﬂ","190136","98752700",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-23","¿˙¿ÂæÁπË√ﬂ","132472","68788000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-11","¿˙¿ÂæÁπË√ﬂ","11488","5576300",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-31","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-31","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-31","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-17","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-16","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-15","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-14","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-13","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-12","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-11","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-10","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-09","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-08","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-07","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-06","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-05","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-04","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-03","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-02","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-01","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-31","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-30","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-29","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-28","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-27","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-26","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-25","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-24","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-23","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-22","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-21","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-20","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-19","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-10-18","¿˙¿ÂæÁπË√ﬂ",,,,"0.0",,"0.0",,"0.0",,"0.0"
